 -58.58936  -16.35296 0.000000
 -58.58936  -15.91970 0.000000
 -58.58936  -15.48644 1.000000
 -58.58936  -15.05317 44.648740
 -58.58936  -14.61991 32.445064
 -58.58936  -14.18665 4.711670
 -58.58936  -13.75339 14.304203
 -58.58936  -13.32012 3.723136
 -58.58936  -12.88686 98.152876
 -58.58936  -12.45360 58.346662
 -58.58936  -12.02034 89.159996
 -58.58936  -11.58708 5.865730
 -58.58936  -11.15381 0.000000
 -58.58936  -10.72055 0.000000
 -58.58936  -10.28729 0.000000
 -58.58936   -9.85403 0.000000
 -58.58936   -9.42077 0.000000
 -58.58936   -8.98750 0.000000
 -58.58936   -8.55424 0.000000
 -58.58936   -8.12098 0.000000
 -58.58936   -7.68772 0.000000
 -58.58936   -7.25445 0.000000
 -58.58936   -6.82119 0.000000
 -58.58936   -6.38793 0.000000
 -58.58936   -5.95467 0.000000
 -58.58936   -5.52141 0.000000
 -58.58936   -5.08814 0.000000
 -58.58936   -4.65488 0.000000
 -58.58936   -4.22162 0.000000
 -58.58936   -3.78836 0.000000
 -58.58936   -3.35510 0.000000
 -58.22456  -24.58494 0.000000
 -58.22456  -24.15168 0.000000
 -58.22456  -23.71842 0.000000
 -58.22456  -23.28515 0.000000
 -58.22456  -22.85189 0.000000
 -58.22456  -22.41863 0.000000
 -58.22456  -21.98537 0.000000
 -58.22456  -21.55211 0.000000
 -58.22456  -21.11884 0.000000
 -58.22456  -20.68558 0.000000
 -58.22456  -20.25232 0.000000
 -58.22456  -19.81906 0.000000
 -58.22456  -19.38579 0.000000
 -58.22456  -18.95253 0.000000
 -58.22456  -18.51927 0.000000
 -58.22456  -18.08601 0.000000
 -58.22456  -17.65275 0.000000
 -58.22456  -17.21948 0.000000
 -58.22456  -16.78622 0.000000
 -58.22456  -16.35296 0.000000
 -58.22456  -15.91970 0.000000
 -58.22456  -15.48644 0.000000
 -58.22456  -15.05317 3.000000
 -58.22456  -14.61991 17.493762
 -58.22456  -14.18665 20.539063
 -58.22456  -13.75339 10.858911
 -58.22456  -13.32012 46.858695
 -58.22456  -12.88686 128.021992
 -58.22456  -12.45360 53.918569
 -58.22456  -12.02034 0.000000
 -58.22456  -11.58708 0.000000
 -58.22456  -11.15381 0.000000
 -58.22456  -10.72055 0.000000
 -58.22456  -10.28729 0.000000
 -58.22456   -9.85403 0.000000
 -58.22456   -9.42077 0.000000
 -58.22456   -8.98750 0.000000
 -58.22456   -8.55424 0.000000
 -58.22456   -8.12098 0.000000
 -58.22456   -7.68772 0.000000
 -58.22456   -7.25445 0.000000
 -58.22456   -6.82119 0.000000
 -58.22456   -6.38793 0.000000
 -58.22456   -5.95467 0.000000
 -58.22456   -5.52141 0.000000
 -58.22456   -5.08814 0.000000
 -58.22456   -4.65488 0.000000
 -58.22456   -4.22162 0.000000
 -58.22456   -3.78836 0.000000
 -58.22456   -3.35510 0.000000
 -57.85975  -24.58494 0.000000
 -57.85975  -24.15168 0.000000
 -57.85975  -23.71842 0.000000
 -57.85975  -23.28515 0.000000
 -57.85975  -22.85189 0.000000
 -57.85975  -22.41863 0.000000
 -57.85975  -21.98537 14.000000
 -57.85975  -21.55211 6.000000
 -57.85975  -21.11884 0.000000
 -57.85975  -20.68558 0.000000
 -57.85975  -20.25232 0.000000
 -57.85975  -19.81906 0.000000
 -57.85975  -19.38579 0.000000
 -57.85975  -18.95253 0.000000
 -57.85975  -18.51927 0.000000
 -57.85975  -18.08601 0.000000
 -57.85975  -17.65275 0.000000
 -57.85975  -17.21948 0.000000
 -57.85975  -16.78622 0.000000
 -57.85975  -16.35296 3.000000
 -57.85975  -15.91970 1.000000
 -57.85975  -15.48644 0.000000
 -57.85975  -15.05317 0.000000
 -57.85975  -14.61991 0.858616
 -57.85975  -14.18665 94.999574
 -57.85975  -13.75339 44.999306
 -57.85975  -13.32012 86.000000
 -57.85975  -12.88686 0.668744
 -57.85975  -12.45360 0.000000
 -57.85975  -12.02034 0.000000
 -57.85975  -11.58708 0.000000
 -57.85975  -11.15381 0.000000
 -57.85975  -10.72055 0.000000
 -57.85975  -10.28729 0.000000
 -57.85975   -9.85403 0.000000
 -57.85975   -9.42077 0.000000
 -57.85975   -8.98750 0.000000
 -57.85975   -8.55424 0.000000
 -57.85975   -8.12098 0.000000
 -57.85975   -7.68772 0.000000
 -57.85975   -7.25445 0.000000
 -57.85975   -6.82119 0.000000
 -57.85975   -6.38793 0.000000
 -57.85975   -5.95467 0.000000
 -57.85975   -5.52141 0.000000
 -57.85975   -5.08814 0.000000
 -57.85975   -4.65488 0.000000
 -57.85975   -4.22162 0.000000
 -57.85975   -3.78836 0.000000
 -57.85975   -3.35510 0.000000
 -57.49495  -24.58494 0.000000
 -57.49495  -24.15168 0.000000
 -57.49495  -23.71842 0.000000
 -57.49495  -23.28515 0.000000
 -57.49495  -22.85189 0.000000
 -57.49495  -22.41863 27.914530
 -57.49495  -21.98537 16.000000
 -57.49495  -21.55211 23.821923
 -57.49495  -21.11884 8.555462
 -57.49495  -20.68558 1.263898
 -57.49495  -20.25232 39.743998
 -57.49495  -19.81906 3.408032
 -57.49495  -19.38579 0.000000
 -57.49495  -18.95253 0.000000
 -57.49495  -18.51927 0.000000
 -57.49495  -18.08601 0.000000
 -57.49495  -17.65275 0.000000
 -57.49495  -17.21948 0.000000
 -57.49495  -16.78622 0.000000
 -57.49495  -16.35296 40.761189
 -57.49495  -15.91970 14.017933
 -57.49495  -15.48644 2.411686
 -57.49495  -15.05317 0.000000
 -57.49495  -14.61991 0.000000
 -57.49495  -14.18665 27.724782
 -57.49495  -13.75339 66.447218
 -57.49495  -13.32012 8.423532
 -57.49495  -12.88686 0.000000
 -57.49495  -12.45360 0.000000
 -57.49495  -12.02034 0.000000
 -57.49495  -11.58708 0.000000
 -57.49495  -11.15381 0.000000
 -57.49495  -10.72055 0.000000
 -57.49495  -10.28729 0.000000
 -57.49495   -9.85403 0.000000
 -57.49495   -9.42077 0.000000
 -57.49495   -8.98750 0.000000
 -57.49495   -8.55424 0.000000
 -57.49495   -8.12098 0.000000
 -57.49495   -7.68772 0.000000
 -57.49495   -7.25445 0.000000
 -57.49495   -6.82119 0.000000
 -57.49495   -6.38793 0.000000
 -57.49495   -5.95467 0.000000
 -57.49495   -5.52141 0.000000
 -57.49495   -5.08814 0.000000
 -57.49495   -4.65488 0.000000
 -57.49495   -4.22162 0.000000
 -57.49495   -3.78836 0.000000
 -57.49495   -3.35510 0.000000
 -57.13014  -24.58494 0.000000
 -57.13014  -24.15168 0.000000
 -57.13014  -23.71842 0.000000
 -57.13014  -23.28515 0.000000
 -57.13014  -22.85189 0.000000
 -57.13014  -22.41863 19.085470
 -57.13014  -21.98537 46.000000
 -57.13014  -21.55211 32.178077
 -57.13014  -21.11884 7.444538
 -57.13014  -20.68558 7.638879
 -57.13014  -20.25232 20.091020
 -57.13014  -19.81906 0.854174
 -57.13014  -19.38579 0.000000
 -57.13014  -18.95253 0.000000
 -57.13014  -18.51927 0.000000
 -57.13014  -18.08601 0.000000
 -57.13014  -17.65275 0.000000
 -57.13014  -17.21948 0.000000
 -57.13014  -16.78622 0.000000
 -57.13014  -16.35296 35.607867
 -57.13014  -15.91970 34.220878
 -57.13014  -15.48644 29.588314
 -57.13014  -15.05317 4.000000
 -57.13014  -14.61991 0.000000
 -57.13014  -14.18665 91.808278
 -57.13014  -13.75339 175.237882
 -57.13014  -13.32012 0.406501
 -57.13014  -12.88686 0.000000
 -57.13014  -12.45360 0.000000
 -57.13014  -12.02034 0.000000
 -57.13014  -11.58708 0.000000
 -57.13014  -11.15381 0.000000
 -57.13014  -10.72055 0.000000
 -57.13014  -10.28729 0.000000
 -57.13014   -9.85403 0.000000
 -57.13014   -9.42077 0.000000
 -57.13014   -8.98750 0.000000
 -57.13014   -8.55424 0.000000
 -57.13014   -8.12098 0.000000
 -57.13014   -7.68772 0.000000
 -57.13014   -7.25445 0.000000
 -57.13014   -6.82119 0.000000
 -57.13014   -6.38793 0.000000
 -57.13014   -5.95467 0.000000
 -57.13014   -5.52141 0.000000
 -57.13014   -5.08814 0.000000
 -57.13014   -4.65488 0.000000
 -57.13014   -4.22162 0.000000
 -57.13014   -3.78836 0.000000
 -57.13014   -3.35510 0.000000
 -56.76534  -24.58494 0.000000
 -56.76534  -24.15168 0.000000
 -56.76534  -23.71842 0.000000
 -56.76534  -23.28515 0.000000
 -56.76534  -22.85189 0.000000
 -56.76534  -22.41863 19.272916
 -56.76534  -21.98537 35.465044
 -56.76534  -21.55211 28.262039
 -56.76534  -21.11884 22.000000
 -56.76534  -20.68558 23.136807
 -56.76534  -20.25232 5.347901
 -56.76534  -19.81906 0.000000
 -56.76534  -19.38579 0.000000
 -56.76534  -18.95253 0.000000
 -56.76534  -18.51927 0.000000
 -56.76534  -18.08601 0.000000
 -56.76534  -17.65275 0.000000
 -56.76534  -17.21948 0.000000
 -56.76534  -16.78622 0.000000
 -56.76534  -16.35296 15.259679
 -56.76534  -15.91970 15.744632
 -56.76534  -15.48644 31.387823
 -56.76534  -15.05317 25.810546
 -56.76534  -14.61991 29.428916
 -56.76534  -14.18665 66.086183
 -56.76534  -13.75339 137.161695
 -56.76534  -13.32012 61.824829
 -56.76534  -12.88686 82.258235
 -56.76534  -12.45360 0.000000
 -56.76534  -12.02034 0.000000
 -56.76534  -11.58708 0.000000
 -56.76534  -11.15381 0.000000
 -56.76534  -10.72055 0.000000
 -56.76534  -10.28729 0.000000
 -56.76534   -9.85403 0.000000
 -56.76534   -9.42077 0.000000
 -56.76534   -8.98750 0.000000
 -56.76534   -8.55424 0.000000
 -56.76534   -8.12098 0.000000
 -56.76534   -7.68772 0.000000
 -56.76534   -7.25445 0.000000
 -56.76534   -6.82119 0.000000
 -56.76534   -6.38793 0.000000
 -56.76534   -5.95467 0.000000
 -56.76534   -5.52141 0.000000
 -56.76534   -5.08814 0.000000
 -56.76534   -4.65488 0.000000
 -56.76534   -4.22162 0.000000
 -56.76534   -3.78836 0.000000
 -56.76534   -3.35510 0.000000
 -56.40054  -24.58494 0.000000
 -56.40054  -24.15168 0.000000
 -56.40054  -23.71842 0.000000
 -56.40054  -23.28515 0.000000
 -56.40054  -22.85189 0.000000
 -56.40054  -22.41863 24.000000
 -56.40054  -21.98537 51.421453
 -56.40054  -21.55211 27.292139
 -56.40054  -21.11884 13.834165
 -56.40054  -20.68558 50.811063
 -56.40054  -20.25232 11.652099
 -56.40054  -19.81906 0.000000
 -56.40054  -19.38579 0.000000
 -56.40054  -18.95253 0.000000
 -56.40054  -18.51927 0.000000
 -56.40054  -18.08601 0.000000
 -56.40054  -17.65275 0.000000
 -56.40054  -17.21948 0.000000
 -56.40054  -16.78622 0.000000
 -56.40054  -16.35296 0.000000
 -56.40054  -15.91970 9.000000
 -56.40054  -15.48644 11.000000
 -56.40054  -15.05317 7.000000
 -56.40054  -14.61991 39.537311
 -56.40054  -14.18665 57.014508
 -56.40054  -13.75339 53.032194
 -56.40054  -13.32012 70.255422
 -56.40054  -12.88686 167.094569
 -56.40054  -12.45360 155.418171
 -56.40054  -12.02034 0.000000
 -56.40054  -11.58708 0.000000
 -56.40054  -11.15381 0.000000
 -56.40054  -10.72055 0.000000
 -56.40054  -10.28729 0.000000
 -56.40054   -9.85403 0.000000
 -56.40054   -9.42077 0.000000
 -56.40054   -8.98750 0.000000
 -56.40054   -8.55424 0.000000
 -56.40054   -8.12098 0.000000
 -56.40054   -7.68772 0.000000
 -56.40054   -7.25445 0.000000
 -56.40054   -6.82119 0.000000
 -56.40054   -6.38793 0.000000
 -56.40054   -5.95467 0.000000
 -56.40054   -5.52141 0.000000
 -56.40054   -5.08814 0.000000
 -56.40054   -4.65488 0.000000
 -56.40054   -4.22162 0.000000
 -56.40054   -3.78836 0.000000
 -56.40054   -3.35510 0.000000
 -56.03573  -24.58494 0.000000
 -56.03573  -24.15168 0.000000
 -56.03573  -23.71842 0.000000
 -56.03573  -23.28515 0.000000
 -56.03573  -22.85189 0.000000
 -56.03573  -22.41863 12.000000
 -56.03573  -21.98537 27.411547
 -56.03573  -21.55211 19.457441
 -56.03573  -21.11884 34.445806
 -56.03573  -20.68558 21.571039
 -56.03573  -20.25232 0.000000
 -56.03573  -19.81906 0.000000
 -56.03573  -19.38579 0.000000
 -56.03573  -18.95253 0.000000
 -56.03573  -18.51927 0.000000
 -56.03573  -18.08601 0.000000
 -56.03573  -17.65275 0.000000
 -56.03573  -17.21948 0.000000
 -56.03573  -16.78622 0.000000
 -56.03573  -16.35296 5.000000
 -56.03573  -15.91970 14.000000
 -56.03573  -15.48644 27.000000
 -56.03573  -15.05317 25.000000
 -56.03573  -14.61991 54.799279
 -56.03573  -14.18665 155.106478
 -56.03573  -13.75339 75.645573
 -56.03573  -13.32012 54.232297
 -56.03573  -12.88686 79.232893
 -56.03573  -12.45360 33.433300
 -56.03573  -12.02034 0.000000
 -56.03573  -11.58708 0.000000
 -56.03573  -11.15381 0.000000
 -56.03573  -10.72055 0.000000
 -56.03573  -10.28729 0.000000
 -56.03573   -9.85403 0.000000
 -56.03573   -9.42077 0.000000
 -56.03573   -8.98750 0.000000
 -56.03573   -8.55424 0.000000
 -56.03573   -8.12098 0.000000
 -56.03573   -7.68772 0.000000
 -56.03573   -7.25445 0.000000
 -56.03573   -6.82119 0.000000
 -56.03573   -6.38793 0.000000
 -56.03573   -5.95467 0.000000
 -56.03573   -5.52141 0.000000
 -56.03573   -5.08814 0.000000
 -56.03573   -4.65488 0.000000
 -56.03573   -4.22162 0.000000
 -56.03573   -3.78836 0.000000
 -56.03573   -3.35510 0.000000
 -55.67093  -24.58494 0.000000
 -55.67093  -24.15168 0.000000
 -55.67093  -23.71842 0.000000
 -55.67093  -23.28515 0.000000
 -55.67093  -22.85189 0.000000
 -55.67093  -22.41863 13.000000
 -55.67093  -21.98537 9.202234
 -55.67093  -21.55211 5.544241
 -55.67093  -21.11884 9.618540
 -55.67093  -20.68558 25.400525
 -55.67093  -20.25232 35.552373
 -55.67093  -19.81906 2.165233
 -55.67093  -19.38579 0.000000
 -55.67093  -18.95253 0.000000
 -55.67093  -18.51927 0.000000
 -55.67093  -18.08601 0.000000
 -55.67093  -17.65275 0.000000
 -55.67093  -17.21948 0.000000
 -55.67093  -16.78622 2.000000
 -55.67093  -16.35296 6.000000
 -55.67093  -15.91970 32.160536
 -55.67093  -15.48644 50.839464
 -55.67093  -15.05317 43.897253
 -55.67093  -14.61991 53.849101
 -55.67093  -14.18665 121.690345
 -55.67093  -13.75339 152.787611
 -55.67093  -13.32012 84.733335
 -55.67093  -12.88686 23.846197
 -55.67093  -12.45360 29.000000
 -55.67093  -12.02034 0.000000
 -55.67093  -11.58708 0.000000
 -55.67093  -11.15381 0.000000
 -55.67093  -10.72055 0.000000
 -55.67093  -10.28729 0.000000
 -55.67093   -9.85403 0.000000
 -55.67093   -9.42077 0.000000
 -55.67093   -8.98750 0.000000
 -55.67093   -8.55424 0.000000
 -55.67093   -8.12098 0.000000
 -55.67093   -7.68772 0.000000
 -55.67093   -7.25445 0.000000
 -55.67093   -6.82119 0.000000
 -55.67093   -6.38793 0.000000
 -55.67093   -5.95467 0.000000
 -55.67093   -5.52141 0.000000
 -55.67093   -5.08814 0.000000
 -55.67093   -4.65488 0.000000
 -55.67093   -4.22162 0.000000
 -55.67093   -3.78836 0.000000
 -55.67093   -3.35510 0.000000
 -55.30612  -24.58494 0.000000
 -55.30612  -24.15168 0.000000
 -55.30612  -23.71842 0.000000
 -55.30612  -23.28515 0.000000
 -55.30612  -22.85189 0.000000
 -55.30612  -22.41863 6.000000
 -55.30612  -21.98537 6.797766
 -55.30612  -21.55211 4.455759
 -55.30612  -21.11884 11.859675
 -55.30612  -20.68558 22.549749
 -55.30612  -20.25232 23.482566
 -55.30612  -19.81906 67.849406
 -55.30612  -19.38579 21.861833
 -55.30612  -18.95253 13.000000
 -55.30612  -18.51927 4.000000
 -55.30612  -18.08601 2.000000
 -55.30612  -17.65275 10.000000
 -55.30612  -17.21948 5.238955
 -55.30612  -16.78622 22.289068
 -55.30612  -16.35296 58.992266
 -55.30612  -15.91970 22.732652
 -55.30612  -15.48644 19.099404
 -55.30612  -15.05317 47.321739
 -55.30612  -14.61991 65.069245
 -55.30612  -14.18665 68.938950
 -55.30612  -13.75339 157.934785
 -55.30612  -13.32012 187.417180
 -55.30612  -12.88686 0.708078
 -55.30612  -12.45360 0.000000
 -55.30612  -12.02034 0.000000
 -55.30612  -11.58708 0.000000
 -55.30612  -11.15381 0.000000
 -55.30612  -10.72055 0.000000
 -55.30612  -10.28729 0.000000
 -55.30612   -9.85403 0.000000
 -55.30612   -9.42077 0.000000
 -55.30612   -8.98750 0.000000
 -55.30612   -8.55424 0.000000
 -55.30612   -8.12098 0.000000
 -55.30612   -7.68772 0.000000
 -55.30612   -7.25445 0.000000
 -55.30612   -6.82119 0.000000
 -55.30612   -6.38793 0.000000
 -55.30612   -5.95467 0.000000
 -55.30612   -5.52141 0.000000
 -55.30612   -5.08814 0.000000
 -55.30612   -4.65488 0.000000
 -55.30612   -4.22162 0.000000
 -55.30612   -3.78836 0.000000
 -55.30612   -3.35510 0.000000
 -54.94132  -24.58494 0.000000
 -54.94132  -24.15168 0.000000
 -54.94132  -23.71842 0.000000
 -54.94132  -23.28515 0.000000
 -54.94132  -22.85189 0.000000
 -54.94132  -22.41863 1.000000
 -54.94132  -21.98537 5.000000
 -54.94132  -21.55211 1.000000
 -54.94132  -21.11884 3.030695
 -54.94132  -20.68558 7.000000
 -54.94132  -20.25232 47.220385
 -54.94132  -19.81906 30.721191
 -54.94132  -19.38579 29.781031
 -54.94132  -18.95253 26.593858
 -54.94132  -18.51927 36.002697
 -54.94132  -18.08601 22.559647
 -54.94132  -17.65275 15.953833
 -54.94132  -17.21948 15.449439
 -54.94132  -16.78622 12.022353
 -54.94132  -16.35296 35.431833
 -54.94132  -15.91970 26.478819
 -54.94132  -15.48644 92.588465
 -54.94132  -15.05317 43.674576
 -54.94132  -14.61991 75.026037
 -54.94132  -14.18665 71.723363
 -54.94132  -13.75339 103.334182
 -54.94132  -13.32012 55.667608
 -54.94132  -12.88686 59.522064
 -54.94132  -12.45360 0.000000
 -54.94132  -12.02034 0.000000
 -54.94132  -11.58708 0.000000
 -54.94132  -11.15381 0.000000
 -54.94132  -10.72055 0.000000
 -54.94132  -10.28729 0.000000
 -54.94132   -9.85403 0.000000
 -54.94132   -9.42077 0.000000
 -54.94132   -8.98750 0.000000
 -54.94132   -8.55424 0.000000
 -54.94132   -8.12098 0.000000
 -54.94132   -7.68772 0.000000
 -54.94132   -7.25445 0.000000
 -54.94132   -6.82119 0.000000
 -54.94132   -6.38793 0.000000
 -54.94132   -5.95467 0.000000
 -54.94132   -5.52141 0.000000
 -54.94132   -5.08814 0.000000
 -54.94132   -4.65488 0.000000
 -54.94132   -4.22162 0.000000
 -54.94132   -3.78836 0.000000
 -54.94132   -3.35510 0.000000
 -54.57652  -24.58494 0.000000
 -54.57652  -24.15168 0.000000
 -54.57652  -23.71842 0.000000
 -54.57652  -23.28515 0.000000
 -54.57652  -22.85189 0.000000
 -54.57652  -22.41863 0.000000
 -54.57652  -21.98537 5.000000
 -54.57652  -21.55211 17.320839
 -54.57652  -21.11884 10.865552
 -54.57652  -20.68558 17.060010
 -54.57652  -20.25232 57.791924
 -54.57652  -19.81906 32.380766
 -54.57652  -19.38579 22.773365
 -54.57652  -18.95253 45.423282
 -54.57652  -18.51927 67.787754
 -54.57652  -18.08601 34.986345
 -54.57652  -17.65275 32.046167
 -54.57652  -17.21948 27.710147
 -54.57652  -16.78622 6.289853
 -54.57652  -16.35296 11.843434
 -54.57652  -15.91970 29.186283
 -54.57652  -15.48644 32.486515
 -54.57652  -15.05317 101.124253
 -54.57652  -14.61991 111.725283
 -54.57652  -14.18665 61.890785
 -54.57652  -13.75339 29.859542
 -54.57652  -13.32012 7.404765
