real	estimada
0	0
202	591
0	0
5	36
0	0
211	484
2	3
141	280
36	160
0	0
0	0
31	419
17	373
2	101
6	203
0	0
9	12
53	411
0	11
1	72
38	352
0	6
103	575
0	0
2	16
524	1196
6	89
0	0
82	511
532	1237
108	643
0	0
70	168
106	612
124	553
17	204
1	3
72	239
0	64
0	0
12	45
17	329
0	0
0	99
392	1055
0	0
4	86
24	290
0	0
0	0
50	403
0	0
0	0
0	100
94	290
94	550
23	326
47	125
377	808
306	777
0	26
0	0
0	0
103	624
0	32
0	5
0	0
261	861
21	262
1	28
24	289
299	897
13	291
33	360
0	0
4	42
0	32
2	102
223	667
27	331
0	0
0	0
31	392
235	845
32	414
28	326
22	375
0	98
469	1130
19	285
65	455
225	737
0	0
2	77
0	16
0	0
104	605
1	24
29	359
18	309
37	328
21	358
618	1314
1	4
43	356
64	272
0	0
0	0
332	858
0	6
217	750
14	67
0	2
1	5
0	0
0	100
0	0
36	250
33	305
44	353
0	0
31	140
23	153
16	307
0	0
0	0
14	146
0	0
0	0
84	534
115	557
18	101
40	352
397	1032
0	0
0	0
53	372
35	267
1	16
38	333
0	0
247	848
2	3
0	0
0	0
0	3
554	1213
0	0
443	968
0	0
89	278
0	0
0	0
2	12
210	773
7	90
1	16
66	480
0	0
254	565
13	238
0	0
0	63
7	132
21	312
0	0
30	421
0	0
19	305
145	687
50	138
556	1265
25	157
174	633
0	17
1	5
17	324
0	0
2	5
121	451
0	14
121	506
0	0
7	15
0	0
0	35
139	585
0	0
22	132
184	404
599	1371
19	83
10	144
166	414
44	395
0	0
0	4
198	529
0	0
17	288
57	167
17	334
0	7
0	12
22	148
0	0
17	291
0	0
88	540
0	61
12	92
0	0
0	0
7	24
29	298
0	99
0	0
79	492
0	0
0	0
212	714
28	304
0	0
0	80
0	52
0	0
0	0
164	514
22	338
4	13
4	18
0	0
10	85
298	701
199	825
36	94
0	30
0	0
429	969
47	363
96	525
0	10
105	238
10	115
0	0
336	857
46	372
0	7
22	265
105	565
10	245
0	0
74	480
0	0
45	365
0	38
17	339
0	0
0	0
0	0
591	1295
6	96
6	21
24	388
1	40
544	1238
488	1166
0	0
0	22
390	838
0	3
0	0
6	175
0	0
0	0
14	311
0	0
0	0
0	0
552	1238
47	123
39	143
0	0
138	623
13	182
279	846
32	244
216	751
16	290
143	651
144	626
3	120
16	288
0	100
120	629
332	931
0	0
174	740
0	0
55	182
0	0
1	7
0	71
244	542
0	0
168	728
0	29
332	746
10	84
0	77
1	18
11	208
24	274
15	309
0	0
15	327
328	873
0	0
146	689
187	775
0	0
14	287
0	100
0	0
14	299
0	0
0	0
98	335
0	0
4	10
1	6
52	358
137	586
0	0
0	17
0	53
0	0
140	672
325	922
0	85
17	293
0	14
202	772
265	858
37	346
0	70
0	0
0	58
40	355
85	498
0	0
18	264
0	4
29	343
558	1184
180	764
69	241
0	15
0	89
0	5
14	274
0	21
417	948
14	42
203	431
165	722
7	81
83	484
0	100
0	0
10	118
24	338
0	0
0	0
0	60
5	14
304	651
33	280
0	0
59	103
0	0
154	738
0	0
0	0
0	41
18	261
186	715
28	306
222	738
318	749
13	288
11	281
0	89
0	53
107	591
158	568
100	286
13	229
0	0
0	0
0	19
0	1
0	0
0	0
106	560
24	304
2	7
0	0
0	0
295	902
516	1233
0	0
433	1081
8	71
12	47
0	0
0	1
468	1155
0	0
109	558
0	100
0	0
0	0
0	0
23	291
513	1171
10	87
28	332
27	133
98	221
0	69
57	434
92	400
354	993
0	0
0	0
0	0
0	0
112	330
29	428
406	907
0	93
0	0
348	872
0	0
11	162
110	622
189	450
10	43
266	713
20	366
367	960
0	99
531	1234
157	542
0	0
21	340
16	310
12	297
0	0
0	16
0	0
60	450
26	286
274	663
15	287
0	16
6	144
9	273
0	0
446	972
15	299
0	40
609	1327
0	0
18	275
1	3
0	0
288	859
0	0
259	588
16	306
0	0
297	859
0	99
3	27
338	1023
17	307
54	390
240	657
0	0
14	258
53	358
0	0
0	0
17	295
15	158
23	211
7	57
187	793
