real	estimada
1	74
0	1
0	0
0	0
0	391
81	965
67	1282
49	1555
17	856
6	852
0	0
0	400
15	568
38	1353
12	985
164	1576
2	323
18	970
0	0
11	1124
0	0
0	0
15	1076
91	1695
3	681
0	0
0	0
67	1139
0	0
0	399
0	0
0	0
0	0
0	0
15	1267
0	0
0	0
10	835
0	0
181	1550
29	548
5	1091
0	400
0	1
0	0
12	989
139	924
83	1630
3	162
0	400
0	0
57	1204
5	982
0	0
0	400
5	1054
20	1083
92	1333
4	924
0	0
48	1571
0	0
70	1640
0	0
53	1596
81	1349
0	0
77	1398
0	0
48	919
0	0
87	997
3	411
14	1005
36	1435
0	0
0	0
6	927
0	0
129	1382
0	0
44	475
0	0
0	0
23	1169
0	80
0	0
156	1479
0	0
7	1157
35	948
0	331
0	0
8	793
5	938
0	0
145	1856
2	78
0	0
7	927
0	0
0	400
0	0
0	0
73	420
0	329
10	1446
0	0
0	0
0	0
7	1038
8	905
19	1158
0	281
0	144
4	794
0	0
20	910
7	732
0	399
54	964
0	0
0	0
0	0
3	133
0	196
0	0
1	4
104	861
130	1440
0	0
0	346
19	966
7	1089
0	0
0	399
0	0
152	1897
1	245
6	954
0	88
0	0
0	33
22	1070
2	36
61	1581
4	980
6	1041
9	810
0	0
0	19
0	0
48	1063
0	0
73	1654
100	1683
0	321
0	340
1	24
0	17
5	924
5	929
12	894
55	1220
0	0
0	0
14	960
0	0
5	1265
0	0
0	0
108	1360
0	340
0	0
52	653
0	0
12	56
90	997
216	1723
3	970
5	717
0	0
0	0
6	783
1	53
30	1434
0	0
0	0
27	1015
0	0
0	0
31	1537
0	0
7	938
0	0
0	0
0	69
0	0
0	0
0	399
31	1510
4	625
0	0
0	0
0	0
86	1430
0	0
0	0
0	0
0	0
5	923
188	1617
10	1018
0	0
0	14
48	1548
0	159
19	1120
0	1
0	0
32	1159
9	862
119	1229
0	0
4	172
161	1916
61	1329
0	0
0	0
0	0
126	1706
37	1407
0	0
0	0
6	299
7	1294
22	928
103	1179
0	0
95	1282
0	0
0	146
42	875
0	250
7	1120
0	0
23	1045
39	1452
8	271
0	203
0	0
67	1690
0	0
0	0
36	1100
8	1048
0	0
71	1269
0	45
0	0
0	0
0	0
53	1626
0	0
12	978
0	0
0	400
0	399
0	400
121	1190
0	0
0	108
0	0
0	0
0	0
0	400
3	595
0	0
11	1213
3	819
0	0
3	179
0	0
11	1515
0	0
0	0
0	0
0	0
15	1070
0	0
20	1519
0	400
62	1795
0	0
58	1734
0	0
0	0
0	0
0	0
65	1672
0	329
0	399
181	1947
0	0
10	383
7	828
0	0
5	486
0	0
0	399
0	173
0	0
95	1320
125	1312
17	994
0	0
2	13
0	0
0	96
6	1511
8	751
19	1056
0	0
0	0
12	691
122	1279
0	0
0	0
0	0
0	0
10	1340
15	1163
0	0
0	399
0	0
9	813
0	0
7	959
0	0
0	0
97	1334
0	2
46	1157
0	0
11	752
9	1170
10	998
99	1378
0	0
0	0
28	1432
0	399
55	1209
13	1007
188	1635
0	0
0	0
0	0
50	883
64	1376
50	1257
229	1689
4	251
130	1428
14	896
2	17
0	0
26	1253
0	0
0	0
13	1159
5	219
100	1691
0	0
58	1766
0	0
150	1493
12	1095
6	939
0	400
161	1574
45	1412
79	1128
0	0
0	0
0	0
0	0
10	1612
0	0
0	400
8	924
163	1840
0	0
147	1420
0	0
86	1200
207	1623
0	0
4	33
0	0
150	1480
26	1365
7	448
11	786
0	0
0	0
0	400
1	88
0	164
0	0
0	399
17	996
0	96
130	1457
22	556
50	572
1	1
231	2073
0	0
0	0
0	0
0	0
6	1170
0	0
4	975
0	0
21	1009
66	1186
0	0
0	0
0	0
2	197
0	0
0	300
2	387
0	0
2	874
1	51
50	371
7	908
0	400
0	0
0	0
86	1268
80	1206
0	0
195	1616
15	993
0	0
0	0
0	0
0	0
3	391
10	942
6	720
8	1046
0	0
0	0
38	1285
43	1074
74	1666
130	1377
0	0
0	0
1	60
2	19
0	0
0	0
0	0
0	0
0	284
0	0
16	624
4	170
14	1035
0	0
5	938
0	0
0	0
0	0
39	892
0	0
11	987
0	0
0	0
4	178
0	0
4	831
0	400
0	0
0	0
0	0
0	0
0	0
14	974
0	0
0	272
0	0
28	1083
207	2011
