 -73.99855  -33.74998 0.000000
 -73.99855  -32.77429 0.000000
 -73.99855  -31.79859 0.000000
 -73.99855  -30.82290 0.000000
 -73.99855  -29.84720 0.000000
 -73.99855  -28.87151 0.000000
 -73.99855  -27.89581 0.000000
 -73.99855  -26.92012 0.000000
 -73.99855  -25.94442 0.000000
 -73.99855  -24.96873 0.000000
 -73.99855  -23.99303 0.000000
 -73.99855  -23.01734 0.000000
 -73.99855  -22.04164 0.000000
 -73.99855  -21.06594 0.000000
 -73.99855  -20.09025 0.000000
 -73.99855  -19.11455 0.000000
 -73.99855  -18.13886 0.000000
 -73.99855  -17.16316 0.000000
 -73.99855  -16.18747 0.000000
 -73.99855  -15.21177 0.000000
 -73.99855  -14.23608 0.000000
 -73.99855  -13.26038 0.000000
 -73.99855  -12.28469 0.000000
 -73.99855  -11.30899 0.000000
 -73.99855  -10.33329 0.051805
 -73.99855   -9.35760 0.536337
 -73.99855   -8.38190 2.030485
 -73.99855   -7.40621 0.838547
 -73.99855   -6.43051 0.079801
 -73.99855   -5.45482 0.079801
 -73.99855   -4.47912 0.028953
 -73.99855   -3.50343 0.000000
 -73.99855   -2.52773 0.000000
 -73.99855   -1.55204 0.000000
 -73.99855   -0.57634 0.000000
 -73.99855    0.39936 0.000000
 -73.99855    1.37505 0.000000
 -73.99855    2.35075 0.000000
 -73.99855    3.32644 0.000000
 -73.99855    4.30214 0.000000
 -72.86959  -33.74998 0.000000
 -72.86959  -32.77429 0.000000
 -72.86959  -31.79859 0.000000
 -72.86959  -30.82290 0.000000
 -72.86959  -29.84720 0.000000
 -72.86959  -28.87151 0.000000
 -72.86959  -27.89581 0.000000
 -72.86959  -26.92012 0.000000
 -72.86959  -25.94442 0.000000
 -72.86959  -24.96873 0.000000
 -72.86959  -23.99303 0.000000
 -72.86959  -23.01734 0.000000
 -72.86959  -22.04164 0.000000
 -72.86959  -21.06594 0.000000
 -72.86959  -20.09025 0.000000
 -72.86959  -19.11455 0.000000
 -72.86959  -18.13886 0.000000
 -72.86959  -17.16316 0.000000
 -72.86959  -16.18747 0.000000
 -72.86959  -15.21177 0.000000
 -72.86959  -14.23608 0.000000
 -72.86959  -13.26038 0.000000
 -72.86959  -12.28469 0.000000
 -72.86959  -11.30899 0.000000
 -72.86959  -10.33329 0.444425
 -72.86959   -9.35760 1.610589
 -72.86959   -8.38190 1.408292
 -72.86959   -7.40621 0.671380
 -72.86959   -6.43051 0.097025
 -72.86959   -5.45482 0.097025
 -72.86959   -4.47912 0.035202
 -72.86959   -3.50343 0.000000
 -72.86959   -2.52773 0.000000
 -72.86959   -1.55204 0.000000
 -72.86959   -0.57634 0.000000
 -72.86959    0.39936 0.000000
 -72.86959    1.37505 0.000000
 -72.86959    2.35075 0.000000
 -72.86959    3.32644 0.000000
 -72.86959    4.30214 0.000000
 -71.74064  -33.74998 0.000000
 -71.74064  -32.77429 0.000000
 -71.74064  -31.79859 0.000000
 -71.74064  -30.82290 0.000000
 -71.74064  -29.84720 0.000000
 -71.74064  -28.87151 0.000000
 -71.74064  -27.89581 0.000000
 -71.74064  -26.92012 0.000000
 -71.74064  -25.94442 0.000000
 -71.74064  -24.96873 0.000000
 -71.74064  -23.99303 0.000000
 -71.74064  -23.01734 0.000000
 -71.74064  -22.04164 0.000000
 -71.74064  -21.06594 0.000000
 -71.74064  -20.09025 0.000000
 -71.74064  -19.11455 0.000000
 -71.74064  -18.13886 0.000000
 -71.74064  -17.16316 0.000000
 -71.74064  -16.18747 0.000000
 -71.74064  -15.21177 0.000000
 -71.74064  -14.23608 0.000000
 -71.74064  -13.26038 0.000000
 -71.74064  -12.28469 0.000000
 -71.74064  -11.30899 0.008479
 -71.74064  -10.33329 0.482554
 -71.74064   -9.35760 0.767476
 -71.74064   -8.38190 0.984240
 -71.74064   -7.40621 0.996163
 -71.74064   -6.43051 0.268925
 -71.74064   -5.45482 0.248419
 -71.74064   -4.47912 0.069758
 -71.74064   -3.50343 0.000000
 -71.74064   -2.52773 0.000000
 -71.74064   -1.55204 0.000000
 -71.74064   -0.57634 0.000000
 -71.74064    0.39936 0.000000
 -71.74064    1.37505 0.000000
 -71.74064    2.35075 0.000000
 -71.74064    3.32644 0.000000
 -71.74064    4.30214 0.000000
 -70.61168  -33.74998 0.000000
 -70.61168  -32.77429 0.000000
 -70.61168  -31.79859 0.000000
 -70.61168  -30.82290 0.000000
 -70.61168  -29.84720 0.000000
 -70.61168  -28.87151 0.000000
 -70.61168  -27.89581 0.000000
 -70.61168  -26.92012 0.000000
 -70.61168  -25.94442 0.000000
 -70.61168  -24.96873 0.000000
 -70.61168  -23.99303 0.000000
 -70.61168  -23.01734 0.000000
 -70.61168  -22.04164 0.000000
 -70.61168  -21.06594 0.000000
 -70.61168  -20.09025 0.000000
 -70.61168  -19.11455 0.000000
 -70.61168  -18.13886 0.000000
 -70.61168  -17.16316 0.000000
 -70.61168  -16.18747 0.000000
 -70.61168  -15.21177 0.000000
 -70.61168  -14.23608 0.000000
 -70.61168  -13.26038 0.000000
 -70.61168  -12.28469 0.000000
 -70.61168  -11.30899 1.314809
 -70.61168  -10.33329 1.074127
 -70.61168   -9.35760 0.887268
 -70.61168   -8.38190 0.848215
 -70.61168   -7.40621 0.734356
 -70.61168   -6.43051 0.512104
 -70.61168   -5.45482 0.497664
 -70.61168   -4.47912 1.156686
 -70.61168   -3.50343 0.261528
 -70.61168   -2.52773 0.068857
 -70.61168   -1.55204 0.082016
 -70.61168   -0.57634 0.066710
 -70.61168    0.39936 0.035157
 -70.61168    1.37505 0.031545
 -70.61168    2.35075 0.000000
 -70.61168    3.32644 0.000000
 -70.61168    4.30214 0.000000
 -69.48272  -33.74998 0.000000
 -69.48272  -32.77429 0.000000
 -69.48272  -31.79859 0.000000
 -69.48272  -30.82290 0.000000
 -69.48272  -29.84720 0.000000
 -69.48272  -28.87151 0.000000
 -69.48272  -27.89581 0.000000
 -69.48272  -26.92012 0.000000
 -69.48272  -25.94442 0.000000
 -69.48272  -24.96873 0.000000
 -69.48272  -23.99303 0.000000
 -69.48272  -23.01734 0.000000
 -69.48272  -22.04164 0.000000
 -69.48272  -21.06594 0.000000
 -69.48272  -20.09025 0.000000
 -69.48272  -19.11455 0.000000
 -69.48272  -18.13886 0.000000
 -69.48272  -17.16316 0.000000
 -69.48272  -16.18747 0.000000
 -69.48272  -15.21177 0.000000
 -69.48272  -14.23608 0.000000
 -69.48272  -13.26038 0.000000
 -69.48272  -12.28469 0.000000
 -69.48272  -11.30899 2.566590
 -69.48272  -10.33329 1.164585
 -69.48272   -9.35760 0.612279
 -69.48272   -8.38190 0.312098
 -69.48272   -7.40621 0.414827
 -69.48272   -6.43051 0.301636
 -69.48272   -5.45482 0.216006
 -69.48272   -4.47912 0.594514
 -69.48272   -3.50343 0.893863
 -69.48272   -2.52773 0.238483
 -69.48272   -1.55204 0.161138
 -69.48272   -0.57634 0.131274
 -69.48272    0.39936 0.069657
 -69.48272    1.37505 0.062500
 -69.48272    2.35075 0.000000
 -69.48272    3.32644 0.000000
 -69.48272    4.30214 0.000000
 -68.35376  -33.74998 0.000000
 -68.35376  -32.77429 0.000000
 -68.35376  -31.79859 0.000000
 -68.35376  -30.82290 0.000000
 -68.35376  -29.84720 0.000000
 -68.35376  -28.87151 0.000000
 -68.35376  -27.89581 0.000000
 -68.35376  -26.92012 0.000000
 -68.35376  -25.94442 0.000000
 -68.35376  -24.96873 0.000000
 -68.35376  -23.99303 0.000000
 -68.35376  -23.01734 0.000000
