real	estimada
0	1
5	554
6	604
191	1108
0	0
0	0
0	0
0	0
0	0
55	724
52	772
1	5
201	1075
0	0
0	224
5	322
0	0
76	806
0	0
0	0
126	1003
0	225
0	0
37	717
0	0
91	874
8	126
0	224
0	140
0	224
18	672
40	679
0	0
0	0
39	697
0	0
0	188
28	754
0	0
0	13
0	0
0	8
0	0
17	701
0	0
0	0
6	623
0	0
0	0
0	0
0	0
27	943
0	0
5	462
3	38
63	960
0	0
0	0
0	0
8	254
0	0
0	0
38	374
0	149
1	42
5	207
0	0
23	766
7	632
63	771
42	361
0	50
5	556
0	0
0	224
0	225
0	224
14	522
195	1065
26	869
0	0
5	586
0	0
0	132
71	394
0	0
4	64
0	51
0	0
59	730
0	0
9	946
6	169
14	597
0	0
21	619
0	0
8	494
0	0
0	0
6	374
11	470
0	0
13	528
25	666
0	0
0	0
0	0
192	1095
0	0
20	427
0	53
181	1060
0	0
3	266
14	498
51	555
6	599
0	0
1	303
182	1098
0	173
17	546
0	0
12	399
18	712
145	862
0	0
101	771
7	618
5	461
12	679
0	0
18	501
19	328
2	3
3	408
135	740
9	533
163	1140
0	0
8	615
175	1054
0	0
3	65
0	45
0	0
0	0
36	856
0	0
1	208
16	673
72	792
0	0
0	0
0	0
17	679
1	229
0	0
0	0
14	730
17	601
99	961
0	61
0	0
51	1006
0	0
5	660
106	864
59	743
49	778
41	994
0	0
1	11
125	967
2	130
77	1001
14	570
0	0
0	0
30	879
58	964
78	1011
13	200
0	0
76	1008
164	1120
3	388
0	0
124	716
6	464
2	345
0	0
0	0
0	0
0	0
89	1021
0	0
15	593
94	977
53	971
0	0
102	1036
108	944
19	595
120	1094
0	20
16	376
5	624
0	0
0	0
42	865
0	53
0	0
5	663
0	0
17	696
0	0
9	439
23	584
0	0
0	0
9	669
16	444
3	113
0	0
45	717
62	847
9	689
42	901
0	0
0	0
1	18
0	0
0	225
0	0
0	0
10	834
143	1194
0	0
1	83
4	501
9	251
11	248
68	956
0	0
0	0
4	214
0	45
4	477
0	0
50	1008
2	64
8	171
23	817
7	634
73	856
12	582
3	34
0	5
17	479
8	109
18	564
0	0
0	0
1	88
6	458
19	662
69	1080
0	0
15	959
0	224
0	0
146	950
0	117
10	547
3	351
0	0
7	197
1	14
0	0
15	538
169	972
0	0
6	476
80	1033
30	735
42	800
0	0
0	225
0	0
21	652
0	225
0	0
40	818
42	982
0	172
11	480
69	819
0	0
7	623
88	1047
0	0
2	77
0	0
172	1115
4	140
0	0
4	46
1	12
3	285
4	7
0	0
0	45
5	599
13	450
0	0
8	743
0	0
57	1019
0	0
0	0
0	0
0	0
19	689
5	606
222	1131
0	0
1	88
37	814
0	224
0	0
0	0
0	0
63	888
0	0
0	0
0	0
0	0
152	1040
0	136
0	0
0	0
175	982
0	0
41	687
42	398
8	499
0	0
102	668
0	0
4	445
29	843
29	952
0	0
34	863
1	229
0	8
0	0
0	0
21	661
0	0
2	351
0	97
0	225
5	682
80	990
7	396
0	0
0	225
0	0
5	371
0	0
0	0
36	643
0	0
1	237
14	388
0	0
6	536
29	885
21	697
1	140
0	0
69	838
11	260
0	44
0	0
39	673
0	0
0	0
14	482
13	504
0	0
139	1007
87	572
0	0
4	167
0	0
0	85
67	1074
0	0
9	671
40	939
0	80
0	0
0	0
145	935
134	1125
0	0
0	0
0	50
0	0
90	1029
8	457
0	0
0	0
47	765
0	0
1	215
0	0
0	0
8	740
7	302
12	596
21	714
2	3
13	434
0	0
0	224
0	0
0	0
0	0
0	0
13	541
0	0
0	0
0	225
0	0
0	0
0	0
0	0
0	0
11	507
0	0
0	225
14	452
0	54
49	728
4	411
0	0
26	856
6	296
2	446
0	0
0	22
19	686
159	1052
0	163
30	927
0	1
19	559
0	0
183	1251
1	3
6	423
2	217
3	494
29	655
166	1077
39	1002
0	225
0	0
9	516
6	361
0	0
4	485
115	897
0	0
0	225
9	70
0	0
0	0
44	922
0	0
0	72
24	756
12	656
0	0
4	504
0	0
0	0
12	496
0	0
0	72
31	900
68	593
0	0
0	0
43	788
