 -73.97890  -33.77921 0.000000
 -73.97890  -33.38912 0.000000
 -73.97890  -32.99902 0.000000
 -73.97890  -32.60892 0.000000
 -73.97890  -32.21883 0.000000
 -73.97890  -31.82873 0.000000
 -73.97890  -31.43863 0.000000
 -73.97890  -31.04854 0.000000
 -73.97890  -30.65844 0.000000
 -73.97890  -30.26835 0.000000
 -73.97890  -29.87825 0.000000
 -73.97890  -29.48815 0.000000
 -73.97890  -29.09806 0.000000
 -73.97890  -28.70796 0.000000
 -73.97890  -28.31786 0.000000
 -73.97890  -27.92777 0.000000
 -73.97890  -27.53767 0.000000
 -73.97890  -27.14757 0.000000
 -73.97890  -26.75748 0.000000
 -73.97890  -26.36738 0.000000
 -73.97890  -25.97728 0.000000
 -73.97890  -25.58719 0.000000
 -73.97890  -25.19709 0.000000
 -73.97890  -24.80700 0.000000
 -73.97890  -24.41690 0.000000
 -73.97890  -24.02680 0.000000
 -73.97890  -23.63671 0.000000
 -73.97890  -23.24661 0.000000
 -73.97890  -22.85651 0.000000
 -73.97890  -22.46642 0.000000
 -73.97890  -22.07632 0.000000
 -73.97890  -21.68622 0.000000
 -73.97890  -21.29613 0.000000
 -73.97890  -20.90603 0.000000
 -73.97890  -20.51593 0.000000
 -73.97890  -20.12584 0.000000
 -73.97890  -19.73574 0.000000
 -73.97890  -19.34565 0.000000
 -73.97890  -18.95555 0.000000
 -73.97890  -18.56545 0.000000
 -73.97890  -18.17536 0.000000
 -73.97890  -17.78526 0.000000
 -73.97890  -17.39516 0.000000
 -73.97890  -17.00507 0.000000
 -73.97890  -16.61497 0.000000
 -73.97890  -16.22487 0.000000
 -73.97890  -15.83478 0.000000
 -73.97890  -15.44468 0.000000
 -73.97890  -15.05458 0.000000
 -73.97890  -14.66449 0.000000
 -73.97890  -14.27439 0.000000
 -73.97890  -13.88430 0.000000
 -73.97890  -13.49420 0.000000
 -73.97890  -13.10410 0.000000
 -73.97890  -12.71401 0.000000
 -73.97890  -12.32391 0.000000
 -73.97890  -11.93381 0.000000
 -73.97890  -11.54372 0.000000
 -73.97890  -11.15362 0.000000
 -73.97890  -10.76352 0.000000
 -73.97890  -10.37343 0.000143
 -73.97890   -9.98333 0.004460
 -73.97890   -9.59324 0.004460
 -73.97890   -9.20314 0.004460
 -73.97890   -8.81304 0.004460
 -73.97890   -8.42295 0.004460
 -73.97890   -8.03285 0.552586
 -73.97890   -7.64275 1.456335
 -73.97890   -7.25266 0.061875
 -73.97890   -6.86256 0.034113
 -73.97890   -6.47246 0.000000
 -73.97890   -6.08237 0.000000
 -73.97890   -5.69227 0.000000
 -73.97890   -5.30217 0.000000
 -73.97890   -4.91208 0.000000
 -73.97890   -4.52198 0.000000
 -73.97890   -4.13189 0.000000
 -73.97890   -3.74179 0.000000
 -73.97890   -3.35169 0.000000
 -73.97890   -2.96160 0.000000
 -73.97890   -2.57150 0.000000
 -73.97890   -2.18140 0.000000
 -73.97890   -1.79131 0.000000
 -73.97890   -1.40121 0.000000
 -73.97890   -1.01111 0.000000
